,img_link,name,price(in Rs.),processor,ram,os,storage,display(in inch),rating
739,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/j/h/an515-45-gaming-laptop-acer-original-imagkfjta83h2njz.jpeg?q=70,acer Nitro 5 Ryzen 5 Hexa Core 5600H,68990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD|512 GB SSD,15.6,4.3
740,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/r/n/k/fx517zc-hn108ws-gaming-laptop-asus-original-imagfxj5nfwkg5s7.jpeg?q=70,ASUS TUF Dash F15 Core i7 12th Gen,149610,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,15.6,4.8
741,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70,ASUS VivoBook K15 OLED (2022) Core i5 11th Gen,63990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,15.6,4.3
742,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Lenovo IdeaPad 3 Dual Core 3020e,27990,AMD Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,14,4.1
743,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/8/z/-original-imaggsy54zwpjhkp.jpeg?q=70,GIGABYTE G5 GD Core i5 11th Gen,68990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.6
744,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H,60490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,15.6,4.5
745,https://rukminim1.flixcart.com/image/312/312/jzrb53k0pkrrdj/computer/t/z/e/acer-na-thin-and-light-laptop-original-imafhnvk5ussrgta.jpeg?q=70,acer Swift 5 Core i5 8th Gen,69351,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,14,4.2
746,https://rukminim1.flixcart.com/image/312/312/l59xq4w0/computer/w/e/b/gv601re-m6012ws-gaming-laptop-asus-original-imagfzchctgpefz6.jpeg?q=70,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,261990,AMD Ryzen 9 Octa Core Processor,32 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,16,
747,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Lenovo Intel Core i3 11th Gen,38500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3
748,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70,HP Pavilion Gaming Core i7 11th Gen,79000,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.6
749,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Lenovo IdeaPad 3 Dual Core 3020e,27990,AMD Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,14,4.1
750,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/computer/f/t/w/15-ec2075ax-gaming-laptop-hp-original-imag7nyzhxqc7xhh.jpeg?q=70,HP Pavilion Gaming Ryzen 5 Hexa Core AMD R5,64000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,3.9
751,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,52890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5
752,https://rukminim1.flixcart.com/image/312/312/l4bn5ow0/computer/0/s/t/hp-nb-notebook-notebook-hp-original-imagf8sa36dcaqtp.jpeg?q=70,HP Core i3 11th Gen,40699,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,
753,https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/computer/b/m/o/na-gaming-laptop-asus-original-imag6xzyryhh82ff.jpeg?q=70,ASUS Core i9 10th Gen,269990,Intel Core i9 Processor (10th Gen),32 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,15.6,4.8
754,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/u/d/xps-9315-thin-and-light-laptop-dell-original-imagm5shryf2mgwh.jpeg?q=70,DELL Core i5 12th Gen,99990,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,13.4,
755,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad 3 Core i3 11th Gen,38699,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3
756,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Lenovo IdeaPad 3 Celeron Dual Core 4th Gen,25990,Intel Celeron Dual Core Processor (4th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,14,4.1
757,https://rukminim1.flixcart.com/image/312/312/ksru0sw0/computer/d/p/w/15-eh1101au-thin-and-light-laptop-hp-original-imag69prbzxur5qq.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5500U,50600,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.4
758,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/s/a/16-n0049ax-gaming-laptop-hp-original-imaghwptyggvfjjd.jpeg?q=70,HP OMEN Ryzen 7 Octa Core AMD R7,108290,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,16.1,4.3
759,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad 3 Core i5 11th Gen,52990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.2
760,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad Core i3 11th Gen,37990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit DOS Operating System,256 GB SSD,15.6,3.7
761,https://rukminim1.flixcart.com/image/312/312/ky90scw0/computer/q/4/8/vivobook-14-thin-and-light-laptop-asus-original-imagajf5gqrgsgzp.jpeg?q=70,ASUS Vivobook 14 Core i3 11th Gen,38990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,14.1,4.3
762,https://rukminim1.flixcart.com/image/312/312/l48s9zk0/computer/6/z/k/hp-laptop-255-g8-notebook-notebook-hp-original-imagf6hthg9zbxug.jpeg?q=70,HP 255 G8 Ryzen 3 Dual Core AMD Ryzen3 3250,35960,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.5
763,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70,Lenovo IdeaPad 3 Core i5 12th Gen,56049,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.2
764,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70,HP Pavilion Gaming Ryzen 5 Hexa Core 4600H,80000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,15.6,4.6
765,https://rukminim1.flixcart.com/image/312/312/kwgpz0w0/computer/s/x/v/x415ea-ek302ws-laptop-asus-original-imag94tepsgcgrgk.jpeg?q=70,ASUS Core i3 11th Gen,30990,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,14,4
766,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70,ASUS VivoBook Ultra K15 OLED Core i3 11th Gen,45990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4
767,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/3/5/-original-imagg5hhjunrv4e4.jpeg?q=70,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3
768,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/3/k/m/inspiron-3525-thin-and-light-laptop-dell-original-imagjh6qw5frxv8h.jpeg?q=70,DELL Inspiron Ryzen 5 Hexa Core 5625U,50890,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,
769,https://rukminim1.flixcart.com/image/312/312/kqe3low0/computer/m/g/r/inspiron-7415-2-in-1-laptop-dell-original-imag4ewka4uhnx4w.jpeg?q=70,DELL Inspiron Ryzen 7 Octa Core 5700U,85990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,14,4.2
770,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/s/a/16-n0049ax-gaming-laptop-hp-original-imaghwptyggvfjjd.jpeg?q=70,HP Omen Ryzen 7 Octa Core 6800H,122560,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,16.2,
771,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Lenovo Intel Core i3 11th Gen,38500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3
772,https://rukminim1.flixcart.com/image/312/312/kiew3gw0/computer/q/p/u/asus-original-imafy7hcewzzkvj9.jpeg?q=70,ASUS TUF Gaming F17 Core i5 10th Gen,73990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,17.3,4.8
773,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/keyboard-skin/k/j/i/laptop-premium-keyboard-cover-protector-fit-with-victus-by-hp-original-imag8njdqea2ucrh.jpeg?q=70,HP Victus Ryzen 7 Octa Core 5800H,121677,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,16.1,
774,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/m/w/-original-imagg5jscr4hcuqc.jpeg?q=70,Lenovo Core i3 11th Gen,39990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.1
775,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,52890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5
776,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/k/m/vostro-5625-thin-and-light-laptop-dell-original-imagkz88uc9ekuxa.jpeg?q=70,DELL Vostro Ryzen 5 Hexa Core 5625U,63331,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,16,
777,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/2/d/3/na-thin-and-light-laptop-dell-original-imag7cst7unghqek.jpeg?q=70,DELL Inspiron Core i3 11th Gen,43490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,15.6,4
778,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70,ASUS Chromebook Celeron Dual Core,25990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System,1 TB HDD,14,4.1
779,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad 3 Core i3 11th Gen,38699,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3
780,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/s/a/16-n0049ax-gaming-laptop-hp-original-imaghwptyggvfjjd.jpeg?q=70,HP Ryzen 7 Octa Core 6800H,136000,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,16.1,
781,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/f/x/f/asus-original-imafvq243ppg4hax.jpeg?q=70,ASUS Pro P5 Core i5 8th Gen,81990,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,14,
782,https://rukminim1.flixcart.com/image/312/312/computer/x/4/g/acer-aspire-notebook-original-imaeqcx3tpzq5cna.jpeg?q=70,acer Spin 7 Core i7 7th Gen,119990,Intel Core i7 Processor (7th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,14,4
783,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad 3 Core i5 11th Gen,52990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.2
784,https://rukminim1.flixcart.com/image/312/312/kxf0jgw0/computer/j/6/v/m7600qe-l2058ts-laptop-asus-original-imag9vrmhh3t7tsy.jpeg?q=70,ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen,130500,AMD Ryzen 9 Octa Core Processor (9th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,16,
785,https://rukminim1.flixcart.com/image/312/312/jmkwya80/computer/b/y/h/lenovo-na-thin-and-light-laptop-original-imaf9gh6z9fhaufa.jpeg?q=70,Lenovo Ideapad 720S Core i7 8th Gen,86000,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,13.3,
786,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/k/w/y/na-thin-and-light-laptop-asus-original-imag5bhxcm7ygyh7.jpeg?q=70,ASUS Ryzen 7 Octa Core 5800U,79990,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB SSD,13.3,3
787,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70,Lenovo IdeaPad 3 Core i5 12th Gen,56049,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.2
788,https://rukminim1.flixcart.com/image/312/312/j6dxaq80/computer/q/u/6/msi-na-gaming-laptop-original-imaewuvq7gmqcfa3.jpeg?q=70,MSI GL Core i7 7th Gen,59990,Intel Core i7 Processor (7th Gen),8 GB DDR4 RAM,DOS Operating System,1 TB HDD,15.6,3.5
789,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/r/g/-original-imagmmnpxpeaggaa.jpeg?q=70,Lenovo Intel Core i7 12th Gen,119990,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,14,
790,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70,DELL G15 Core i5 12th Gen,84990,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.1
791,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/3/5/-original-imagg5hhjunrv4e4.jpeg?q=70,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3
792,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/e/u/f/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjedtcx2vfw.jpeg?q=70,ASUS ROG Zephyrus G15 (2022) Ryzen 7 Octa Core 6800HS,189990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,15.6,
793,https://rukminim1.flixcart.com/image/312/312/jmkwya80/computer/g/a/5/lenovo-na-thin-and-light-laptop-original-imaf9gh6stqkvph3.jpeg?q=70,Lenovo Ideapad 720S Core i5 8th Gen,74990,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,13.3,3.3
794,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70,HP Pavilion Gaming Core i5 11th Gen,68690,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,15.6,4.4
795,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,62990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5
796,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/r/t/14-ek0088tu-thin-and-light-laptop-hp-original-imagh89bdga9fcys.jpeg?q=70,HP Pavilion x360 Core i7 12th Gen,92070,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,14,
797,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/m/q/7/vostro-3425-thin-and-light-laptop-dell-original-imagf4mth22ydgqs.jpeg?q=70,DELL Vostro Ryzen 5 Hexa Core 5625U,57890,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,14,
798,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/j/3/s/na-notebook-msi-original-imag4z5jfc9bzwyq.jpeg?q=70,MSI GP76 Core i7 11th Gen,180990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,17.3,4.5
799,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4
800,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/q/2/-original-imagkqwzyzfahqac.jpeg?q=70,HP Core i5 12th Gen,62990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,14,
801,https://rukminim1.flixcart.com/image/312/312/js0o9zk0/computer/h/g/2/hp-na-2-in-1-laptop-original-imafdzjsg9c7csh5.jpeg?q=70,HP Spectre x360 Core i5 8th Gen,136590,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,13.3,
802,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/x/o/15-eg2091t-thin-and-light-laptop-hp-original-imagmf9fvrzr8y4d.jpeg?q=70,HP Core i5 12th Gen,73070,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,
803,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/j/s/vostro-3425-thin-and-light-laptop-dell-original-imagjhbg6gyyc5j8.jpeg?q=70,DELL Vostro Ryzen 3 Quad Core 5425U,36890,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,14,
804,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/d/8/vivobook-pro-15-k6502hcb-gaming-laptop-asus-original-imaghhuhd9mz6sbk.jpeg?q=70,ASUS Core i9 11th Gen,88990,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,
805,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/t/d/f/hp-original-imaftyzafphshjge.jpeg?q=70,HP 15s Core i3 10th Gen,40250,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,15.6,4.1
806,https://rukminim1.flixcart.com/image/312/312/kubk70w0/computer/w/q/e/inspiron-3511-laptop-dell-original-imag7guhghwehqbf.jpeg?q=70,DELL Core i5 11th Gen,61890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,3.5
807,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70,HP Pavilion Core i5 11th Gen,62180,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,
808,https://rukminim1.flixcart.com/image/312/312/kd69z0w0/computer/m/3/u/hp-original-imafu4xzyz5kcr6n.jpeg?q=70,HP Intel Core i5 10th Gen,97500,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,3.7
809,https://rukminim1.flixcart.com/image/312/312/jraycnk0/computer/w/z/y/asus-na-thin-and-light-laptop-original-imafd3g96rxzxgkn.jpeg?q=70,ASUS ZenBook 13 Core i5 8th Gen,74490,Intel Core i5 Processor (8th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,13.3,4.2
810,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/y/w/x/gv301ra-li030ws-thin-and-light-laptop-asus-original-imagfyg7mmnyhfmz.jpeg?q=70,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS,167990,AMD Ryzen 7 Octa Core Processor,32 GB LPDDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,13.4,
811,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,73990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4
812,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/g/8/ux3402za-km732ws-laptop-asus-original-imagjsc2uxesmmbs.jpeg?q=70,ASUS Core i7 12th Gen,104990,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,14,
813,https://rukminim1.flixcart.com/image/312/312/jfk00i80/computer/q/k/u/msi-na-gaming-laptop-original-imaf3zv7xszzuqej.jpeg?q=70,MSI GS Core i7 8th Gen,149990,Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.1
814,https://rukminim1.flixcart.com/image/312/312/kubk70w0/computer/w/q/e/inspiron-3511-laptop-dell-original-imag7guhghwehqbf.jpeg?q=70,DELL Inspiron 3000 Core i3 11th Gen,42800,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,
815,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/z/2/c/-original-imagetjyhhtrtkdg.jpeg?q=70,ASUS TUF Gaming A17 Ryzen 7 Octa Core AMD R7,85990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,17.3,4.5
816,https://rukminim1.flixcart.com/image/312/312/kwv0djk0/computer/2/u/m/16-e0162ax-gaming-laptop-hp-original-imag9g7ytxnpfvxh.jpeg?q=70,HP Victus Ryzen 5 Hexa Core 5600H,59000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,16.1,4.2
817,https://rukminim1.flixcart.com/image/312/312/kd69z0w0/computer/m/3/u/hp-original-imafu4xzyz5kcr6n.jpeg?q=70,HP Intel Core i5 10th Gen,97500,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,3.7
818,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,73990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4
819,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Lenovo Intel Core i3 11th Gen,38500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3
820,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/z/l/inspiron-3511-laptop-dell-original-imaggsc8tfurzfry.jpeg?q=70,DELL Core i5 11th Gen,62779,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,
821,https://rukminim1.flixcart.com/image/312/312/kylvr0w0/computer/x/k/c/inspiron-laptop-dell-original-imagat4jfka6hv5q.jpeg?q=70,DELL Inspiron 3511 Core i3 11th Gen,46490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,15.6,
822,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/e/6/n/apple-original-imafxfyq4agsgysn.jpeg?q=70,APPLE 2020 Macbook Pro M1,129990,Apple M1 Processor,8 GB DDR4 RAM,Mac OS Operating System,512 GB SSD,13.3,4.5
